Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	tree_length
6804	-2431.218	-2508.009	76.79148	0.041934	0.0714768	0.0594738	0.0538853	0.0915301	0.0074987	0.001848	0.0691985	0.00354548	0.0103262	0.0586959	0.00332835	0.0510694	0.030982	0.125684	0.15443	0.0850924	0.0785112	0.0587658	0.0751333	0.125391	0.0397979	0.0450632	0.15131	0.127486	0.0728834	0.0786143	0.0358927	0.14295	0.106578	0.031907	0.179659	0.0492737	0.0273342	0.0181276	0.0671541	0.193712	0.0453979	0.103933	0.0860365	0.31333	0.108356	0.0837547	0.198867	0.11157	0.0101855	0.1024	0.0421134	0.0683746	0.0473771	0.0830706	0.0131302	0.0268955	0.0637267	0.0042122	0.24702	0.505631	0.808354	1.23708	1.97773	4.04826	1.011057	0.0101332	0.0172721	0.0143716	0.0130212	0.0221179	0.00181204	0.000446564	0.0167216	0.000856753	0.0024953	0.0141837	0.000804284	0.0123408	0.00748668	0.0303712	0.0373174	0.0205623	0.018972	0.0142006	0.0181557	0.0303002	0.00961703	0.0108894	0.0365636	0.0308066	0.017612	0.0189969	0.00867334	0.0345433	0.0257541	0.00771021	0.043414	0.0119068	0.00660522	0.00438048	0.0162276	0.0468099	0.0109702	0.025115	0.0207904	0.0757151	0.0261839	0.020239	0.0480555	0.0269606	0.00246128	0.0247447	0.0101766	0.0165225	0.0114485	0.0200737	0.00317288	0.0064992	0.0153993	0.00101786	4.138274
6840	-2436.104	-2512.129	76.02457	0.043768	0.0908228	0.117858	0.118281	0.18089	0.0246816	0.0229635	0.00522795	0.080768	0.00751211	0.233797	0.000558208	0.0454738	0.0654044	0.0646826	0.170238	0.0690052	0.102173	0.0496226	0.0739365	0.129152	0.00629512	0.0717841	0.119959	0.103624	0.144845	0.109948	0.0117931	0.184943	0.11149	0.0245034	0.145897	0.248096	0.029638	0.125623	0.123789	0.135355	0.136931	0.126564	0.124815	0.136778	0.0411659	0.120945	0.137219	0.0596922	0.0236663	0.145409	0.0159151	0.0550048	0.0442264	0.0885003	0.0520476	0.0508808	0.00292695	0.0204084	0.410866	0.648038	0.873419	1.14493	1.54312	2.43389	0.643162	0.00916129	0.0190106	0.0246695	0.0247579	0.037863	0.00516622	0.00480659	0.00109429	0.0169059	0.00157239	0.0489372	0.000116841	0.00951835	0.0136901	0.013539	0.0356333	0.0144438	0.0213862	0.0103867	0.015476	0.0270334	0.00131766	0.0150255	0.0251092	0.02169	0.0303181	0.0230137	0.00246847	0.0387112	0.0233364	0.00512892	0.0305384	0.0519301	0.00620367	0.0262948	0.0259109	0.0283319	0.0286616	0.0264917	0.0261257	0.0286297	0.00861663	0.0253155	0.028722	0.0124945	0.00495371	0.0304363	0.00333127	0.0115133	0.00925724	0.0185244	0.0108943	0.0106501	0.000612654	0.00427178	4.777493
6876	-2435.815	-2510.942	75.12791	0.05498	0.0857712	0.1469	0.0850941	0.0809795	0.0174172	0.00814571	0.0142998	0.0801389	0.00456889	0.22076	0.000180876	0.069856	0.0162129	0.111497	0.0802897	0.0390586	0.0668643	0.0646248	0.0293019	0.190419	0.0150762	0.0683483	0.286446	0.0805917	0.0936779	0.138041	0.0292499	0.149751	0.0958183	0.0804651	0.226888	0.176018	0.00484946	0.0327315	0.16399	0.127873	0.122604	0.24872	0.0770684	0.128839	0.235797	0.237084	0.192037	0.124371	0.0271323	0.120369	0.0334603	0.0314674	0.143335	0.0987294	0.00167896	0.0796194	0.0534542	0.0396036	0.369084	0.615015	0.859283	1.16376	1.62598	2.70941	0.7207051	0.0105073	0.0163919	0.0280742	0.0162625	0.0154761	0.00332862	0.00155674	0.00273287	0.0153155	0.000873168	0.0421898	3.45674e-05	0.0133503	0.00309847	0.0213083	0.0153443	0.00746455	0.0127785	0.0123505	0.00559993	0.0363913	0.00288123	0.0130622	0.0547431	0.015402	0.0179029	0.0263812	0.00559	0.0286191	0.018312	0.0153778	0.0433609	0.033639	0.000926789	0.00625537	0.0313404	0.024438	0.023431	0.0475333	0.0147287	0.0246227	0.0450635	0.0453095	0.0367005	0.0237688	0.00518529	0.023004	0.00639464	0.00601378	0.0273931	0.0188683	0.000320868	0.0152162	0.0102157	0.0075687	5.232547
6912	-2426.723	-2502.857	76.1339	0.0452162	0.212725	0.13681	0.102247	0.100007	0.0437307	0.00188628	0.0251384	0.0189313	0.00159573	0.179555	0.00464161	0.0472784	0.0168495	0.103461	0.11108	0.111957	0.0889727	0.0472511	0.0498849	0.0955147	0.022867	0.050646	0.177559	0.0635696	0.113963	0.0943778	0.0177396	0.157687	0.115564	0.0755501	0.194643	0.0968768	0.00219296	0.104927	0.0945489	0.148679	0.015118	0.127824	0.0785527	0.250082	0.168683	0.179307	0.127661	0.0972432	0.0659974	0.0681189	0.0143855	0.029209	0.121029	0.0228635	0.0166816	0.0546111	0.0400649	0.0800442	0.334872	0.586519	0.846659	1.18111	1.70497	2.98621	0.7910421	0.00975833	0.0459092	0.0295257	0.0220663	0.0215829	0.00943773	0.000407087	0.00542524	0.00408565	0.000344382	0.0387507	0.00100173	0.0102034	0.00363638	0.0223285	0.0239726	0.024162	0.0192016	0.0101975	0.0107659	0.0206135	0.00493504	0.0109302	0.0383198	0.0137193	0.0245949	0.0203681	0.00382848	0.0340311	0.0249405	0.0163048	0.0420069	0.0209074	0.000473274	0.0226449	0.0204051	0.0320872	0.0032627	0.0275863	0.0169528	0.0539714	0.0364043	0.0386971	0.0275511	0.0209865	0.0142432	0.0147011	0.00310461	0.00630373	0.0261199	0.00493427	0.00360014	0.0117859	0.0086466	0.0172747	4.633602
6948	-2430.355	-2506.647	76.29228	0.0472625	0.0729911	0.24392	0.0275958	0.0841912	0.0204681	0.0122213	0.00918792	0.0424503	0.0441578	0.114224	0.00660424	0.0371606	0.0720079	0.0636733	0.0657684	0.073679	0.10086	0.042613	0.0797407	0.132249	0.0119373	0.0367162	0.124137	0.141694	0.117867	0.0523938	0.0198725	0.18584	0.311215	0.113064	0.131518	0.11407	0.0213515	0.0202711	0.0860278	0.144674	0.0763493	0.106076	0.040565	0.28271	0.134298	0.140903	0.218597	0.0679171	0.0320602	0.0590023	0.0174988	0.094343	0.0645056	0.00394411	0.0221951	0.0711766	0.0641021	0.034484	0.344638	0.5948	0.85037	1.17596	1.68124	2.9016	0.7702575	0.0103728	0.0160195	0.0535334	0.00605648	0.0184776	0.00449216	0.00268222	0.00201649	0.00931663	0.00969139	0.0250689	0.00144944	0.0081557	0.0158037	0.0139745	0.0144343	0.0161704	0.0221359	0.00935233	0.0175008	0.0290249	0.00261989	0.00805816	0.0272446	0.0310977	0.0258685	0.0114989	0.00436144	0.0407867	0.0683027	0.0248143	0.0288643	0.0250351	0.00468604	0.00444894	0.0188806	0.0317517	0.0167565	0.0232807	0.00890286	0.0620468	0.0294747	0.0309241	0.0479757	0.0149059	0.00703629	0.0129493	0.00384048	0.0207056	0.0141571	0.00086562	0.00487118	0.0156212	0.0140686	0.00756826	4.556401
6984	-2428.735	-2505.579	76.84399	0.0101157	0.0905076	0.12996	0.0668703	0.0806333	0.0560685	0.0144546	0.00610135	0.0422529	0.0248408	0.120212	0.0122381	0.0276284	0.00503313	0.116021	0.121697	0.0658733	0.10424	0.0945302	0.083921	0.105715	0.0218839	0.0118893	0.132529	0.118118	0.0839962	0.0790546	0.0127033	0.112888	0.124765	0.0318842	0.123541	0.120064	0.0654358	0.0833011	0.0752646	0.144571	0.164917	0.0958622	0.0848339	0.118337	0.249606	0.084367	0.21814	0.0403262	0.0201998	0.0234445	0.0814398	0.0742464	0.0821171	0.00443857	0.0362452	0.069453	0.0701015	0.0155853	0.352541	0.601413	0.853308	1.17191	1.66275	2.83655	0.7538628	0.00237767	0.0212736	0.0305468	0.0157177	0.0189526	0.0131787	0.00339751	0.00143411	0.00993143	0.00583875	0.0282555	0.00287654	0.00649399	0.00118302	0.0272705	0.0286044	0.0154833	0.0245013	0.0222191	0.0197254	0.0248481	0.00514374	0.00279454	0.0311505	0.0277632	0.0197431	0.0185816	0.00298587	0.026534	0.0293256	0.00749429	0.029038	0.0282206	0.0153805	0.0195797	0.0176907	0.0339811	0.0387633	0.0225322	0.01994	0.0278148	0.0586692	0.0198302	0.0512733	0.00947855	0.0047479	0.00551057	0.0191422	0.0174514	0.0193014	0.00104327	0.00851933	0.0163247	0.0164772	0.00366328	4.254463
7020	-2436.537	-2511.934	75.39645	0.0622393	0.211883	0.119702	0.124663	0.0939707	0.0156381	0.016335	0.0128353	0.0493364	0.0392213	0.192356	0.0209734	0.0472764	0.0324312	0.213989	0.106937	0.134788	0.0609295	0.0601698	0.0902443	0.122183	0.0682822	0.0990336	0.121911	0.0868368	0.122038	0.0702436	0.0325732	0.151852	0.127723	0.144687	0.0373118	0.04221	0.0869305	0.0119609	0.0525118	0.0339914	0.198439	0.0935536	0.0722692	0.0639225	0.00820822	0.148927	0.15718	0.038304	0.191221	0.0191368	0.107286	0.108774	0.0874161	0.190535	0.0507642	0.127012	0.173152	0.159399	0.397607	0.637753	0.869071	1.15065	1.568	2.51505	0.6668797	0.0121711	0.0414344	0.0234082	0.0243782	0.0183763	0.00305808	0.00319437	0.00250999	0.0096479	0.00766984	0.0376157	0.00410142	0.00924504	0.00634201	0.0418462	0.0209119	0.0263583	0.0119149	0.0117664	0.0176475	0.0238934	0.0133528	0.0193663	0.02384	0.0169812	0.0238648	0.0137364	0.00636979	0.0296952	0.0249766	0.028294	0.00729645	0.00825429	0.0169995	0.00233898	0.0102688	0.00664712	0.0388054	0.0182947	0.0141325	0.0125002	0.00160514	0.0291231	0.0307371	0.00749046	0.037394	0.00374227	0.0209801	0.0212712	0.0170945	0.0372597	0.0099271	0.0248376	0.0338604	0.031171	5.1137
7056	-2432.614	-2509.154	76.53931	0.0183117	0.132543	0.109335	0.0190453	0.1085	0.00446709	0.00408454	0.0337691	0.0643766	0.0110476	0.187671	0.00538174	0.0126792	0.0707266	0.113092	0.14976	0.0942568	0.196017	0.045445	0.102592	0.113479	0.0127587	0.0201453	0.141534	0.114281	0.0957224	0.0834382	0.029152	0.150605	0.0887877	0.148835	0.0202191	0.0407587	0.05364	0.0574419	0.0155327	0.0440906	0.176951	0.160368	0.072671	0.0667974	0.00287972	0.15453	0.186425	0.010862	0.166865	0.00333483	0.138315	0.11314	0.1669	0.0410262	0.0381186	0.0185522	0.124606	0.0693114	0.351277	0.600361	0.852842	1.17255	1.66566	2.84675	0.7564594	0.00413808	0.0299519	0.0247075	0.00430384	0.0245188	0.00100947	0.000923023	0.00763112	0.0145478	0.00249653	0.0424098	0.00121616	0.00286524	0.0159828	0.0255566	0.0338427	0.0213001	0.0442959	0.0102697	0.0231836	0.025644	0.0028832	0.00455244	0.0319838	0.0258253	0.0216313	0.0188553	0.00658776	0.0340336	0.0200642	0.0336337	0.00456911	0.00921063	0.0121216	0.0129807	0.00351006	0.00996359	0.0399874	0.0362399	0.0164222	0.0150949	0.000650759	0.0349206	0.0421283	0.0024546	0.0377081	0.000753604	0.0312563	0.0255674	0.037716	0.0092711	0.00861404	0.00419241	0.0281585	0.015663	4.425175
7092	-2434.988	-2511.809	76.82097	0.0104334	0.0916059	0.123319	0.0278104	0.15774	0.0479456	0.0229631	0.0182042	0.00483127	0.0853843	0.111765	0.0233799	0.012388	0.0391387	0.191686	0.0316403	0.0702257	0.0923276	0.04855	0.0567818	0.0817821	0.0178581	0.0115165	0.215217	0.171878	0.0969404	0.0622114	0.013146	0.138114	0.0596224	0.0463695	0.0650551	0.0770299	0.117897	0.0314468	0.0087158	0.0893164	0.162433	0.158844	0.0369407	0.0946231	0.0110003	0.126053	0.134553	0.112592	0.0689024	0.0397895	0.0788168	0.102874	0.171167	0.0188565	0.0359936	0.0893195	0.102657	0.029979	0.263224	0.521544	0.816206	1.22518	1.91738	3.79905	0.9651166	0.0025155	0.0220863	0.0297324	0.00670513	0.0380313	0.0115598	0.00553644	0.00438907	0.00116483	0.0205863	0.0269466	0.00563692	0.00298677	0.00943641	0.0462157	0.00762852	0.0169315	0.0222603	0.0117055	0.0136902	0.0197178	0.00430562	0.00277665	0.0518892	0.0414401	0.0233725	0.0149993	0.00316953	0.0332996	0.0143751	0.0111798	0.0156849	0.018572	0.0284251	0.00758188	0.00210139	0.0215343	0.0391628	0.0382975	0.00890645	0.0228138	0.0026522	0.0303915	0.0324409	0.027146	0.0166125	0.00959331	0.0190029	0.024803	0.0412686	0.00454634	0.0086781	0.0215351	0.0247508	0.00722797	4.14763
7128	-2431.935	-2510.319	78.38312	0.0119745	0.110508	0.059466	0.0600501	0.0732459	0.00788491	0.00221798	0.00321288	0.0165966	0.0610669	0.0402764	0.00308321	0.0292154	0.011244	0.0924909	0.0599597	0.105299	0.100089	0.065698	0.0706421	0.0462043	0.0261666	0.038097	0.159552	0.104046	0.0655895	0.0663033	0.0144524	0.10577	0.0561522	0.0500155	0.0510208	0.0420755	0.0608013	0.0960369	0.0451855	0.0563359	0.0912193	0.112409	0.0750042	0.0282375	0.00147355	0.106302	0.0825497	0.0914296	0.0442905	0.106083	0.107015	0.0892161	0.112041	0.0279424	0.00312326	0.0288206	0.0514296	0.00987628	0.258862	0.517311	0.814134	1.2283	1.93307	3.86307	0.9772001	0.00369985	0.0341445	0.0183736	0.0185541	0.0226313	0.00243626	0.000685305	0.000992706	0.00512796	0.0188683	0.0124445	0.000952642	0.00902689	0.00347414	0.0285776	0.0185262	0.0325349	0.0309252	0.0202992	0.0218268	0.0142761	0.00808487	0.0117711	0.0492979	0.0321476	0.0202656	0.0204862	0.00446545	0.0326804	0.0173497	0.0154536	0.0157643	0.0130003	0.0187862	0.0296732	0.0139613	0.0174065	0.0281847	0.0347317	0.0231746	0.00872475	0.000455293	0.0328448	0.025506	0.0282496	0.0136847	0.0327773	0.0330651	0.0275657	0.0346182	0.00863356	0.000965016	0.00890489	0.0158905	0.00305154	3.236489
7164	-2429.498	-2505.849	76.35073	0.0179926	0.123716	0.0609444	0.0660096	0.0563122	0.00540427	0.0112344	0.00346948	0.0705478	0.0845213	0.123216	0.00990691	0.0364836	0.0257929	0.0517744	0.0804486	0.0666595	0.141332	0.0376659	0.0835455	0.121666	0.0273566	0.0831515	0.117569	0.114083	0.0814908	0.140119	0.0220815	0.167536	0.0303652	0.0245347	0.0464705	0.0296599	0.139331	0.0627949	0.0333376	0.0272019	0.165307	0.148336	0.148918	0.120509	0.0217376	0.169055	0.170032	0.0951648	0.0768807	0.156835	0.242464	0.0612688	0.251541	0.00216922	0.0565744	0.0634205	0.113586	0.0441314	0.353307	0.60205	0.85359	1.17152	1.66099	2.8304	0.7522943	0.00396868	0.0272884	0.0134426	0.0145599	0.0124209	0.00119203	0.00247799	0.000765271	0.0155609	0.0186431	0.0271781	0.00218519	0.00804728	0.0056892	0.01142	0.0177447	0.0147033	0.031174	0.00830806	0.0184278	0.0268362	0.00603412	0.0183409	0.0259325	0.0251635	0.0179746	0.0309065	0.00487058	0.0369537	0.00669773	0.00541167	0.0102501	0.00654215	0.0307325	0.0138508	0.00735335	0.00599998	0.0364623	0.0327189	0.0328472	0.0265811	0.00479471	0.037289	0.0375044	0.0209907	0.0169578	0.0345935	0.0534808	0.0135142	0.0554829	0.00047847	0.0124788	0.0139888	0.025054	0.00973417	4.533658
7200	-2442.283	-2518.522	76.23928	0.0316095	0.104283	0.0968162	0.0974253	0.149273	0.00243364	0.0141035	0.0232826	0.00769485	0.0384081	0.142403	0.00660873	0.0789091	0.0103196	0.0406808	0.172516	0.0633059	0.163507	0.0903969	0.134645	0.0952398	0.0395559	0.0937152	0.104278	0.127104	0.136902	0.14123	0.047706	0.16769	0.0237466	0.0166531	0.0197674	0.0868946	0.153277	0.068692	0.06953	0.0163389	0.22314	0.152865	0.0817004	0.10329	0.00586296	0.0269675	0.0995082	0.0456419	0.126502	0.197448	0.179562	0.0670422	0.13164	0.00243228	0.0859208	0.0711853	0.137603	0.0437823	0.412514	0.649305	0.873952	1.14423	1.54011	2.42416	0.6402669	0.00678455	0.0223829	0.0207803	0.020911	0.0320394	0.000522349	0.00302712	0.0049973	0.0016516	0.0082438	0.0305649	0.00141847	0.0169368	0.00221496	0.00873159	0.0370282	0.0135878	0.0350946	0.0194025	0.0288997	0.0204419	0.00849014	0.0201147	0.0223819	0.0272812	0.0293842	0.0303132	0.0102395	0.0359924	0.00509689	0.00357436	0.0042428	0.0186508	0.032899	0.0147438	0.0149237	0.00350692	0.0478941	0.0328105	0.0175359	0.0221698	0.00125841	0.00578821	0.0213581	0.00979642	0.0271519	0.0423796	0.0385405	0.0143897	0.0282547	0.000522056	0.0184418	0.015279	0.0295347	0.00939728	4.659037
7236	-2435.475	-2511.649	76.17324	0.0330966	0.146063	0.105163	0.0839212	0.0857836	0.031006	0.00671689	0.0230131	0.050503	0.0737772	0.154518	0.00190875	0.0523458	0.0365698	0.0979525	0.0955438	0.0753213	0.0840184	0.0890455	0.0446033	0.0819035	0.0163537	0.0225931	0.121136	0.13154	0.0733216	0.0573773	0.0292576	0.148089	0.00420696	0.114103	0.121591	0.224043	0.104666	0.161608	0.0194824	0.0426631	0.0928475	0.0793345	0.0179889	0.184861	0.126752	0.213186	0.101229	0.0532938	0.0152079	0.105087	0.303789	0.04818	0.0623348	0.0275558	0.0953164	0.116074	0.05125	0.075737	0.337597	0.588842	0.847703	1.17966	1.69825	2.96211	0.7851822	0.00717179	0.0316509	0.022788	0.0181851	0.0185887	0.00671878	0.0014555	0.00498677	0.0109436	0.015987	0.0334829	0.000413612	0.011343	0.0079244	0.0212256	0.0207036	0.0163216	0.0182062	0.0192955	0.00966521	0.0177479	0.00354374	0.00489575	0.0262492	0.0285037	0.0158882	0.0124332	0.00633992	0.0320899	0.000911617	0.0247253	0.0263479	0.0485485	0.0226803	0.0350193	0.00422169	0.00924478	0.0201194	0.0171912	0.00389807	0.0400579	0.0274661	0.0461959	0.0219357	0.0115484	0.00329543	0.0227715	0.0658289	0.0104403	0.0135075	0.00597115	0.0206544	0.0251524	0.0111055	0.0164117	4.614831
7272	-2446.028	-2523.985	77.95728	0.0224683	0.0683248	0.120993	0.170191	0.00900589	0.0236088	0.0419029	0.0338359	0.0483915	0.015443	0.0472878	0.0104228	0.0120036	0.024721	0.100164	0.0302157	0.0689802	0.113679	0.0893295	0.0302581	0.0609357	0.0313333	0.037605	0.136843	0.0848924	0.0781827	0.0856704	0.0139621	0.0796849	0.0255879	0.0528752	0.0662758	0.101728	0.0690323	0.11154	0.0262678	0.0704276	0.0168182	0.0302629	0.0215931	0.127028	0.0870478	0.144138	0.117097	0.113321	0.0178015	0.00786207	0.129672	0.11539	0.0634168	0.00533936	0.0584342	0.0357398	0.036389	0.0836983	0.223804	0.481869	0.796306	1.2558	2.07525	4.46819	1.082422	0.00655986	0.0199482	0.0353253	0.0496891	0.00262937	0.00689285	0.012234	0.00987875	0.0141284	0.00450875	0.0138062	0.00304305	0.00350457	0.00721755	0.029244	0.0088218	0.0201395	0.0331898	0.0260807	0.00883416	0.0177908	0.00914809	0.0109792	0.0399528	0.0247852	0.0228263	0.0250124	0.00407639	0.0232648	0.00747067	0.0154375	0.0193499	0.0297006	0.0201547	0.0325652	0.00766915	0.0205621	0.00491025	0.00883556	0.00630433	0.0370872	0.0254145	0.0420826	0.0341877	0.0330852	0.00519735	0.00229541	0.0378591	0.0336892	0.0185152	0.00155888	0.0170605	0.0104346	0.0106242	0.0244366	3.42512
7308	-2431.802	-2508.159	76.35644	0.0346174	0.191349	0.0818615	0.143282	0.0742029	0.0384856	0.0198347	0.0213553	0.020401	0.00436377	0.076907	0.00590277	0.0484818	0.0183386	0.156328	0.0789247	0.165405	0.162751	0.0688725	0.0852417	0.103789	0.012166	0.0488277	0.162548	0.146948	0.130237	0.0712834	0.00398925	0.146745	0.0060076	0.121611	0.00214435	0.123279	0.145557	0.195923	0.00993311	0.0719907	0.0252373	0.0142479	0.023301	0.158596	0.0830983	0.106133	0.107393	0.228505	0.0267732	0.0321466	0.0790767	0.0637732	0.0920812	0.131473	0.03782	0.109004	0.0190847	0.0855607	0.271458	0.529439	0.820041	1.21945	1.88879	3.68381	0.942843	0.00782634	0.0432603	0.0185073	0.0323933	0.0167759	0.00870087	0.00448425	0.00482802	0.00461228	0.000986566	0.0173872	0.0013345	0.0109608	0.004146	0.0353429	0.0178434	0.0373949	0.0367949	0.0155708	0.0192715	0.0234648	0.0027505	0.011039	0.0367491	0.0332221	0.0294441	0.0161158	0.000901894	0.0331764	0.0013582	0.027494	0.000484797	0.027871	0.0329076	0.0442944	0.00224569	0.0162757	0.00570567	0.00322119	0.00526792	0.0358556	0.0187869	0.0239946	0.0242796	0.0516608	0.00605291	0.00726773	0.0178778	0.0144179	0.0208178	0.0297236	0.00855038	0.0246438	0.0043147	0.0193437	4.423192
7344	-2436.199	-2511.505	75.30619	0.0711857	0.112865	0.169188	0.0863464	0.00719425	0.00954847	0.0197688	0.0706828	0.0565097	0.00957838	0.130908	0.000530556	0.0426626	0.0894851	0.23674	0.109944	0.0905787	0.0228202	0.0428298	0.0429708	0.116491	0.0208678	0.031052	0.20473	0.0393	0.136513	0.0963728	0.0132162	0.114666	0.0729064	0.0612703	0.0211909	0.103221	0.191086	0.172631	0.190468	0.0114353	0.00728222	0.107077	0.326113	0.0161036	0.138289	0.181269	0.0426393	0.0742152	0.134635	0.118751	0.0974343	0.238581	0.164685	0.0258021	0.0906611	0.105539	0.0893848	0.107566	0.327337	0.580045	0.843732	1.18521	1.724	3.05496	0.8074982	0.013997	0.0221923	0.0332668	0.016978	0.00141458	0.00187748	0.00388708	0.0138981	0.0111113	0.00188336	0.02574	0.000104321	0.0083886	0.0175951	0.0465494	0.0216178	0.0178102	0.00448706	0.00842148	0.0084492	0.0229052	0.00410317	0.00610565	0.0402554	0.00772742	0.0268422	0.0189495	0.00259865	0.0225464	0.0143353	0.0120474	0.0041667	0.0202959	0.0375726	0.0339439	0.0374511	0.00224848	0.00143188	0.0210541	0.0641225	0.0031664	0.0271914	0.0356424	0.00838401	0.0145927	0.0264729	0.0233497	0.0191582	0.0469113	0.0323814	0.00507338	0.0178264	0.0207517	0.0175754	0.0211504	5.085784
7380	-2435.754	-2512.599	76.84456	0.0798429	0.0366304	0.120392	0.0999532	0.0534065	0.0110881	0.037972	0.0474908	0.0463	0.0178415	0.0603923	0.00214678	0.0523005	0.0991752	0.13471	0.162398	0.0816277	0.107838	0.0514555	0.0962555	0.0626655	0.00157003	0.017004	0.232554	0.124967	0.106507	0.0368234	0.0173953	0.106236	0.0458517	0.155923	0.0808617	0.14794	0.124733	0.219732	0.070341	0.0747281	0.00992894	0.0608783	0.0167361	0.17065	0.0136963	0.160615	0.0744627	0.141317	0.0220818	0.0206292	0.0959281	0.0600645	0.0708334	0.134519	0.0105772	0.010115	0.0573135	0.0837935	0.339914	0.59081	0.848586	1.17843	1.69259	2.94192	0.7802358	0.0188345	0.00864089	0.0283998	0.0235783	0.0125983	0.00261561	0.00895736	0.0112028	0.0109219	0.00420871	0.0142462	0.000506412	0.0123374	0.0233948	0.0317774	0.0383087	0.0192555	0.0254384	0.012138	0.0227061	0.0147824	0.000370361	0.00401114	0.0548582	0.0294791	0.0251245	0.00868642	0.00410346	0.0250605	0.0108161	0.0367813	0.0190748	0.0348982	0.0294238	0.0518334	0.016593	0.0176279	0.00234218	0.0143608	0.00394796	0.0402554	0.00323087	0.0378882	0.0175653	0.0333358	0.00520896	0.0048663	0.0226289	0.0141689	0.0167092	0.0317322	0.0024951	0.00238607	0.0135199	0.0197664	4.239192
7416	-2431.778	-2507.295	75.51719	0.040307	0.0994484	0.133294	0.0771485	0.0277649	0.00934713	0.00456861	0.0187899	0.0502879	0.0105984	0.142134	0.0167085	0.0466607	0.0172799	0.124324	0.0880493	0.0359894	0.182026	0.0423326	0.0758826	0.0643999	0.000319717	0.0888102	0.149865	0.174052	0.119189	0.0479768	0.0421468	0.210797	0.0932559	0.186403	0.0216346	0.0832376	0.108191	0.276402	0.0779269	0.070524	0.0618657	0.0886245	0.0333008	0.160148	0.0986623	0.394658	0.113165	0.15014	0.0788643	0.0842546	0.134941	0.0825169	0.105104	0.0419625	0.0118329	0.00990981	0.259069	0.0436196	0.363477	0.610441	0.857284	1.16647	1.63816	2.75121	0.7317743	0.00804416	0.0198472	0.0266018	0.0153967	0.00554111	0.00186543	0.000911769	0.00374994	0.0100361	0.00211515	0.028366	0.00333456	0.0093122	0.00344859	0.0248117	0.0175722	0.00718249	0.0363275	0.00844842	0.0151441	0.0128525	6.38068e-05	0.0177241	0.0299089	0.034736	0.0237868	0.00957486	0.00841135	0.0420692	0.0186113	0.0372008	0.00431767	0.0166119	0.021592	0.0551622	0.0155521	0.0140746	0.0123467	0.017687	0.00664593	0.0319611	0.0196903	0.0787628	0.0225845	0.0299637	0.0157391	0.0168149	0.0269306	0.0164681	0.0209758	0.00837457	0.00236152	0.00197773	0.0517031	0.00870528	5.01071
